,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
546,29,No,Travel_Rarely,Sales,10,3,Life Sciences,3,99,3,1,Sales Representative,3,Single,1,No,11,3,3,0,1,6,3,1,0,0,0
547,42,Yes,Travel_Frequently,Research & Development,19,3,Medical,3,57,4,1,Research Scientist,3,Divorced,6,Yes,12,3,4,0,7,2,3,2,2,2,2
548,43,No,Travel_Frequently,Sales,15,3,Life Sciences,4,47,2,2,Sales Executive,4,Married,3,No,18,3,3,1,7,5,3,2,2,2,2
549,34,No,Travel_Rarely,Research & Development,8,2,Medical,2,96,3,2,Healthcare Representative,3,Single,3,No,11,3,4,0,10,2,3,5,1,4,3
550,23,No,Travel_Rarely,Research & Development,9,1,Medical,2,37,3,1,Laboratory Technician,1,Married,1,No,14,3,4,1,5,2,4,4,3,0,2
551,39,No,Travel_Rarely,Human Resources,3,3,Human Resources,3,44,4,2,Human Resources,2,Married,9,No,15,3,3,1,12,3,1,8,3,3,6
552,56,No,Travel_Rarely,Research & Development,9,3,Medical,3,81,3,4,Healthcare Representative,4,Married,7,No,11,3,3,0,30,1,2,10,7,1,1
553,40,No,Travel_Rarely,Research & Development,2,1,Medical,4,86,2,1,Research Scientist,4,Single,0,Yes,20,4,4,0,5,2,2,4,2,2,3
554,27,No,Travel_Rarely,Research & Development,7,3,Medical,4,55,2,2,Healthcare Representative,1,Single,8,No,19,3,1,0,9,2,1,7,6,0,7
555,29,No,Travel_Rarely,Sales,10,3,Marketing,4,83,3,1,Sales Representative,2,Divorced,1,No,14,3,4,2,2,2,3,2,2,2,2
556,53,No,Travel_Rarely,Research & Development,6,3,Life Sciences,4,86,3,2,Laboratory Technician,4,Single,2,No,17,3,4,0,19,4,3,2,2,2,2
557,35,No,Non-Travel,Research & Development,2,4,Life Sciences,4,61,3,2,Healthcare Representative,1,Divorced,2,No,11,3,1,1,16,2,4,1,0,0,0
558,32,No,Travel_Frequently,Research & Development,24,4,Life Sciences,1,80,3,2,Laboratory Technician,4,Married,1,No,15,3,4,2,10,2,3,10,8,4,7
559,38,No,Travel_Rarely,Research & Development,2,5,Medical,4,92,3,1,Research Scientist,3,Married,6,Yes,13,3,2,1,6,0,1,1,0,0,1
560,34,No,Travel_Rarely,Research & Development,8,5,Life Sciences,2,32,3,2,Manufacturing Director,1,Divorced,3,No,14,3,3,1,7,3,3,0,0,0,0
561,52,No,Travel_Rarely,Sales,3,4,Marketing,3,31,2,4,Manager,1,Married,1,No,11,3,1,0,34,3,4,34,6,1,16
562,33,Yes,Travel_Rarely,Research & Development,1,4,Other,4,63,3,1,Research Scientist,4,Single,1,Yes,13,3,3,0,10,2,2,10,9,7,8
563,25,No,Travel_Rarely,Sales,26,1,Medical,3,32,3,2,Sales Executive,4,Single,1,No,23,4,2,0,6,5,2,6,5,1,4
564,45,No,Travel_Rarely,Sales,2,2,Technical Degree,2,46,1,2,Sales Representative,3,Single,0,No,13,3,1,0,9,3,3,8,7,3,1
565,23,No,Travel_Rarely,Research & Development,10,1,Medical,1,79,4,1,Research Scientist,3,Single,1,No,18,3,4,0,2,3,3,2,2,0,2
566,47,Yes,Travel_Frequently,Sales,27,2,Life Sciences,2,77,4,2,Sales Executive,3,Single,4,Yes,12,3,4,0,8,2,3,5,4,1,3
567,34,No,Travel_Rarely,Sales,2,3,Other,4,60,3,2,Sales Executive,4,Single,1,No,22,4,3,0,6,5,3,6,5,1,4
568,55,Yes,Travel_Rarely,Research & Development,2,3,Medical,4,78,3,5,Manager,1,Married,5,Yes,13,3,4,1,24,2,3,5,2,1,4
569,36,No,Non-Travel,Sales,8,4,Life Sciences,1,76,2,3,Sales Executive,1,Single,1,No,15,3,2,0,10,1,3,10,7,0,9
570,52,No,Non-Travel,Research & Development,19,4,Medical,4,41,3,1,Research Scientist,4,Married,0,No,18,3,1,1,5,3,3,4,3,1,2
571,26,No,Travel_Frequently,Research & Development,1,2,Life Sciences,1,71,1,1,Laboratory Technician,4,Divorced,3,No,14,3,1,1,5,2,3,2,2,2,0
572,29,No,Travel_Rarely,Research & Development,27,3,Medical,2,66,3,2,Healthcare Representative,3,Married,4,No,12,3,1,1,11,3,2,8,7,1,1
573,26,Yes,Travel_Rarely,Sales,8,3,Technical Degree,4,38,2,2,Sales Executive,1,Single,6,No,17,3,3,0,6,2,2,4,3,1,2
574,34,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2,72,4,1,Research Scientist,4,Single,2,No,16,3,3,0,10,2,3,4,2,1,3
575,54,No,Travel_Rarely,Research & Development,19,4,Medical,4,95,3,2,Manufacturing Director,1,Divorced,9,Yes,11,3,2,2,9,4,3,5,3,1,4
576,27,No,Travel_Frequently,Sales,8,1,Marketing,3,84,3,2,Sales Executive,4,Married,0,No,19,3,2,1,5,3,3,4,2,1,1
577,37,No,Travel_Rarely,Research & Development,10,1,Life Sciences,4,82,3,1,Research Scientist,1,Divorced,0,Yes,13,3,2,2,6,3,2,5,3,4,3
578,38,No,Travel_Frequently,Research & Development,2,4,Life Sciences,1,75,4,2,Manufacturing Director,1,Single,6,Yes,12,3,4,0,17,2,3,15,7,4,12
579,34,No,Travel_Rarely,Research & Development,2,4,Medical,3,86,2,1,Research Scientist,1,Single,1,No,11,3,3,0,6,3,3,6,5,1,3
580,35,No,Travel_Rarely,Sales,8,4,Life Sciences,1,72,3,1,Sales Representative,4,Married,1,No,16,3,2,1,3,1,2,3,2,0,2
581,30,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4,38,1,1,Laboratory Technician,3,Married,3,No,21,4,3,2,7,2,3,2,2,0,2
582,40,No,Travel_Frequently,Research & Development,2,2,Medical,3,38,4,2,Healthcare Representative,2,Married,1,No,24,4,4,1,8,2,3,8,7,3,7
583,34,No,Travel_Rarely,Sales,8,2,Life Sciences,3,93,3,2,Sales Executive,1,Married,5,No,17,3,2,1,6,1,3,3,2,1,2
584,42,No,Travel_Frequently,Research & Development,8,3,Life Sciences,2,66,3,5,Manager,4,Divorced,1,No,13,3,2,1,24,4,2,24,7,14,9
585,23,Yes,Travel_Rarely,Research & Development,6,3,Life Sciences,3,63,4,1,Laboratory Technician,1,Married,1,Yes,21,4,3,2,1,2,3,0,0,0,0
586,24,No,Non-Travel,Research & Development,9,3,Life Sciences,3,60,2,1,Laboratory Technician,2,Divorced,1,No,11,3,3,3,1,4,3,1,0,0,0
587,52,No,Travel_Rarely,Research & Development,11,4,Life Sciences,4,82,3,2,Laboratory Technician,3,Married,8,No,20,4,2,1,9,3,3,5,2,1,4
588,50,No,Travel_Rarely,Research & Development,2,3,Medical,3,64,3,4,Research Director,3,Married,5,No,16,3,4,0,30,3,3,4,3,0,3
589,29,Yes,Travel_Rarely,Research & Development,1,2,Life Sciences,2,36,2,1,Laboratory Technician,1,Married,1,Yes,11,3,4,1,1,1,3,1,0,0,0
590,33,No,Travel_Rarely,Research & Development,7,3,Medical,3,49,3,3,Research Director,3,Married,0,No,11,3,4,0,14,3,4,13,9,3,7
591,33,Yes,Travel_Rarely,Sales,16,3,Marketing,1,69,3,2,Sales Executive,1,Single,5,No,15,3,3,0,6,3,3,3,2,0,2
592,47,No,Travel_Rarely,Research & Development,2,2,Other,3,33,3,4,Manager,4,Married,1,Yes,11,3,3,1,26,3,2,26,14,3,0
593,36,No,Travel_Rarely,Research & Development,1,3,Other,3,35,3,2,Manufacturing Director,2,Married,0,No,15,3,1,1,10,2,3,9,7,0,5
594,29,No,Travel_Rarely,Research & Development,23,2,Life Sciences,3,81,4,1,Research Scientist,3,Married,1,No,24,4,3,1,10,3,3,10,7,0,7
595,58,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,4,31,3,5,Research Director,2,Single,7,Yes,12,3,4,0,40,2,3,31,15,13,8
596,35,No,Travel_Rarely,Research & Development,1,4,Life Sciences,4,40,4,1,Research Scientist,3,Single,3,No,13,3,3,0,7,0,3,2,2,2,2
597,42,No,Travel_Rarely,Research & Development,1,2,Life Sciences,4,43,2,2,Manufacturing Director,4,Married,9,Yes,13,3,4,1,8,4,3,4,3,0,2
598,28,Yes,Travel_Rarely,Research & Development,2,4,Medical,3,46,3,1,Research Scientist,3,Single,6,No,17,3,4,0,5,3,2,2,2,2,1
599,36,No,Travel_Rarely,Human Resources,13,3,Human Resources,3,36,3,1,Human Resources,2,Married,4,No,13,3,2,1,8,2,3,5,2,0,4
600,32,No,Travel_Rarely,Research & Development,4,3,Life Sciences,3,98,2,2,Manufacturing Director,3,Married,1,No,12,3,3,1,14,3,3,14,13,6,8
601,40,No,Travel_Frequently,Research & Development,16,4,Medical,1,51,2,2,Laboratory Technician,3,Single,6,No,14,3,4,0,10,6,3,1,0,0,0
602,30,No,Travel_Rarely,Research & Development,2,3,Medical,3,52,2,2,Manufacturing Director,4,Single,5,Yes,24,4,2,0,12,4,2,0,0,0,0
603,45,No,Travel_Rarely,Research & Development,2,3,Life Sciences,2,95,2,1,Research Scientist,3,Single,1,No,14,3,4,0,1,3,3,1,0,0,0
604,42,No,Travel_Rarely,Research & Development,29,3,Life Sciences,2,98,3,2,Manufacturing Director,2,Married,1,No,13,3,4,1,10,3,2,9,8,7,8
605,38,No,Travel_Frequently,Research & Development,12,3,Life Sciences,1,45,2,2,Healthcare Representative,1,Divorced,2,No,15,3,3,1,13,3,2,4,3,1,2
606,34,No,Travel_Frequently,Research & Development,16,4,Life Sciences,3,100,2,1,Research Scientist,4,Single,1,No,16,3,3,0,6,3,3,5,2,1,3
607,49,Yes,Travel_Rarely,Sales,11,3,Marketing,3,43,3,3,Sales Executive,4,Married,1,No,18,3,1,2,9,3,4,9,8,7,7
608,55,Yes,Travel_Rarely,Sales,2,1,Medical,3,37,3,2,Sales Executive,4,Single,4,No,16,3,3,0,12,3,2,9,7,7,3
609,43,No,Travel_Rarely,Research & Development,14,2,Life Sciences,2,94,3,4,Research Director,1,Married,6,No,24,4,3,1,22,3,3,4,1,1,0
610,27,No,Travel_Rarely,Research & Development,5,1,Technical Degree,3,42,2,3,Research Director,4,Divorced,1,Yes,16,3,2,1,9,3,3,9,8,0,8
611,35,No,Travel_Rarely,Research & Development,7,3,Other,3,59,3,3,Manufacturing Director,3,Single,3,No,21,4,2,0,17,3,4,8,5,1,6
612,28,No,Travel_Rarely,Sales,2,4,Marketing,2,81,3,2,Sales Executive,2,Married,1,Yes,20,4,1,0,8,2,3,8,7,7,5
613,34,No,Travel_Rarely,Human Resources,3,2,Human Resources,3,88,3,1,Human Resources,4,Married,0,No,19,3,3,1,4,1,1,3,2,0,2
614,26,Yes,Travel_Frequently,Research & Development,5,2,Medical,3,88,2,1,Research Scientist,3,Married,1,Yes,14,3,1,1,8,2,3,8,7,1,7
615,27,No,Non-Travel,Research & Development,3,3,Medical,4,50,3,1,Research Scientist,4,Married,1,No,11,3,3,3,0,6,2,0,0,0,0
616,51,No,Travel_Rarely,Sales,26,4,Marketing,1,66,3,4,Manager,3,Married,2,No,14,3,3,1,29,2,2,20,6,4,17
617,44,No,Travel_Rarely,Research & Development,4,3,Medical,4,50,3,2,Healthcare Representative,2,Single,9,No,12,3,4,0,10,2,2,5,2,2,3
618,25,No,Travel_Rarely,Research & Development,2,1,Medical,1,65,4,1,Research Scientist,1,Single,7,No,13,3,3,0,6,3,2,4,3,0,1
619,33,No,Travel_Rarely,Sales,1,3,Medical,1,48,4,2,Sales Executive,1,Divorced,1,No,22,4,1,1,9,5,3,9,8,0,8
620,35,No,Travel_Rarely,Research & Development,27,1,Medical,3,53,2,1,Research Scientist,1,Single,1,No,11,3,4,0,6,3,2,6,5,1,1
621,36,No,Travel_Rarely,Sales,1,2,Life Sciences,2,56,3,2,Sales Executive,4,Married,1,Yes,14,3,4,1,18,1,2,18,14,4,11
622,32,No,Travel_Rarely,Sales,13,4,Life Sciences,2,73,3,2,Sales Executive,4,Divorced,2,No,11,3,3,1,8,3,2,5,2,0,3
623,30,No,Travel_Frequently,Research & Development,5,4,Life Sciences,2,75,2,1,Research Scientist,4,Divorced,9,No,12,3,2,1,10,3,2,5,4,0,3
624,53,No,Travel_Rarely,Sales,7,2,Marketing,1,78,2,3,Sales Executive,4,Married,7,Yes,18,3,4,1,35,3,3,5,2,0,4
625,45,No,Travel_Rarely,Sales,9,3,Marketing,4,74,3,3,Sales Executive,1,Divorced,4,Yes,12,3,3,1,18,2,3,5,4,0,2
626,32,No,Travel_Rarely,Research & Development,8,2,Medical,3,91,4,2,Research Scientist,3,Married,5,No,12,3,3,1,9,3,2,5,3,1,3
627,52,No,Travel_Frequently,Research & Development,25,4,Medical,3,81,2,4,Manufacturing Director,4,Married,3,No,22,4,3,0,31,3,3,9,8,0,0
628,37,No,Travel_Rarely,Sales,16,4,Marketing,4,66,2,2,Sales Executive,3,Divorced,4,No,19,3,4,2,9,2,3,1,0,0,0
629,28,No,Travel_Rarely,Human Resources,8,2,Medical,2,63,2,1,Human Resources,4,Divorced,1,No,13,3,4,1,6,6,3,5,1,0,4
630,22,No,Travel_Rarely,Research & Development,1,2,Life Sciences,4,33,2,2,Manufacturing Director,4,Married,6,No,22,4,1,2,4,2,1,2,2,2,2
631,44,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,62,4,1,Laboratory Technician,4,Married,2,Yes,24,4,3,1,10,2,2,3,2,0,2
632,42,No,Travel_Frequently,Research & Development,2,1,Medical,2,35,3,1,Research Scientist,4,Single,5,Yes,14,3,4,0,8,2,3,2,1,2,2
633,36,No,Travel_Rarely,Human Resources,8,3,Life Sciences,1,77,2,1,Human Resources,1,Married,0,No,21,4,3,0,6,3,3,5,4,0,3
634,25,No,Travel_Rarely,Sales,3,1,Other,3,98,3,2,Sales Executive,1,Married,1,Yes,18,3,4,0,5,3,3,5,3,0,3
635,35,No,Travel_Rarely,Research & Development,9,3,Life Sciences,4,66,2,3,Manufacturing Director,3,Married,1,Yes,20,4,2,1,17,2,3,17,14,5,15
636,35,Yes,Travel_Frequently,Research & Development,25,4,Life Sciences,4,96,3,1,Research Scientist,2,Divorced,1,Yes,19,3,1,1,10,3,2,10,2,7,8
637,32,No,Non-Travel,Research & Development,1,3,Life Sciences,4,61,3,1,Laboratory Technician,4,Divorced,0,No,12,3,2,1,4,2,3,3,0,0,2
638,25,No,Travel_Rarely,Sales,4,1,Marketing,3,87,2,2,Sales Executive,1,Married,1,No,12,3,1,0,5,1,4,5,2,0,3
639,49,No,Travel_Rarely,Research & Development,1,3,Technical Degree,3,36,3,1,Research Scientist,1,Married,2,No,16,3,2,1,7,2,3,4,2,0,2
640,24,No,Non-Travel,Research & Development,4,1,Life Sciences,1,46,2,1,Laboratory Technician,4,Married,0,No,17,3,4,0,6,2,2,5,2,3,4
641,32,No,Travel_Frequently,Sales,5,2,Life Sciences,2,48,3,2,Sales Executive,2,Married,1,No,14,3,4,1,10,3,3,10,8,5,3
642,38,No,Travel_Rarely,Sales,9,3,Marketing,2,98,2,1,Sales Representative,2,Married,0,No,19,3,4,1,3,3,3,2,2,1,2
643,42,No,Travel_Rarely,Research & Development,3,3,Life Sciences,3,95,4,2,Laboratory Technician,4,Married,2,Yes,13,3,2,1,17,1,2,5,3,1,3
644,31,No,Travel_Rarely,Research & Development,11,4,Life Sciences,4,48,3,1,Research Scientist,4,Married,3,Yes,19,3,2,1,8,2,3,6,4,0,2
645,29,Yes,Travel_Rarely,Sales,1,3,Medical,2,48,2,1,Sales Representative,3,Divorced,6,Yes,19,3,3,3,5,3,3,3,2,0,2
646,53,No,Travel_Rarely,Sales,8,3,Marketing,1,73,3,4,Sales Executive,4,Married,5,No,14,3,3,1,28,3,3,2,0,2,2
647,35,No,Travel_Rarely,Research & Development,25,3,Technical Degree,4,78,2,3,Manufacturing Director,2,Married,3,No,16,3,1,0,16,2,3,13,10,4,8
648,37,No,Travel_Frequently,Sales,21,2,Medical,3,54,3,1,Sales Representative,4,Married,5,No,15,3,2,1,10,3,3,5,4,0,0
649,53,No,Travel_Rarely,Research & Development,23,4,Life Sciences,4,72,3,4,Research Director,4,Single,6,No,18,3,3,0,33,0,3,12,9,3,8
650,43,No,Travel_Frequently,Research & Development,1,3,Life Sciences,4,33,3,2,Healthcare Representative,4,Married,4,No,13,3,2,1,12,2,2,5,2,2,2
651,47,No,Travel_Rarely,Sales,2,2,Marketing,3,35,3,2,Sales Executive,4,Married,0,Yes,22,4,1,1,8,2,3,7,6,7,7
652,37,No,Non-Travel,Sales,19,2,Medical,1,32,3,3,Sales Executive,2,Single,1,Yes,13,3,4,0,10,2,3,10,0,0,9
653,50,No,Non-Travel,Research & Development,2,4,Life Sciences,1,98,3,4,Manager,1,Divorced,1,No,11,3,4,1,31,3,3,31,6,14,7
654,39,No,Travel_Rarely,Human Resources,2,3,Life Sciences,4,42,2,2,Human Resources,4,Married,8,No,11,3,3,2,13,2,3,5,4,0,4
655,33,No,Travel_Rarely,Human Resources,3,2,Human Resources,4,57,3,1,Human Resources,2,Divorced,3,Yes,11,3,3,1,7,4,4,4,3,0,3
656,32,Yes,Travel_Rarely,Research & Development,25,4,Life Sciences,1,87,3,1,Laboratory Technician,4,Single,1,Yes,24,4,3,0,1,2,1,1,0,0,1
657,29,No,Travel_Rarely,Research & Development,7,1,Medical,1,62,2,1,Laboratory Technician,4,Divorced,6,No,14,3,3,3,8,5,3,4,3,0,3
658,44,No,Travel_Rarely,Research & Development,9,2,Life Sciences,2,61,3,1,Research Scientist,1,Married,1,Yes,13,3,4,0,8,0,3,8,7,7,1
659,28,No,Travel_Rarely,Sales,5,4,Medical,1,98,3,2,Sales Executive,4,Single,1,No,14,3,2,0,4,3,3,4,2,0,2
660,58,Yes,Travel_Frequently,Research & Development,2,1,Life Sciences,4,57,2,1,Laboratory Technician,4,Divorced,9,Yes,14,3,4,1,3,3,2,1,0,0,0
661,43,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,55,3,2,Manufacturing Director,2,Divorced,4,No,21,4,3,1,4,2,4,1,0,0,0
662,20,Yes,Travel_Rarely,Sales,2,3,Medical,3,49,2,1,Sales Representative,3,Single,1,No,13,3,4,0,2,3,2,2,2,0,2
663,21,Yes,Travel_Rarely,Research & Development,18,1,Other,4,65,3,1,Research Scientist,4,Single,1,No,19,3,1,0,1,3,2,1,0,0,0
664,36,No,Travel_Rarely,Research & Development,14,1,Life Sciences,3,68,3,2,Healthcare Representative,4,Married,0,Yes,17,3,1,1,17,2,2,16,8,4,11
665,47,No,Travel_Rarely,Sales,2,4,Life Sciences,4,65,2,1,Sales Representative,4,Single,1,Yes,18,3,1,0,3,3,2,3,2,1,2
666,22,Yes,Travel_Rarely,Research & Development,3,1,Life Sciences,2,34,3,2,Manufacturing Director,3,Married,0,Yes,19,3,1,1,4,3,4,3,2,0,2
667,41,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,2,57,1,1,Laboratory Technician,4,Divorced,4,Yes,13,3,3,1,10,1,2,7,7,1,0
668,28,No,Travel_Rarely,Research & Development,9,3,Medical,3,77,3,1,Research Scientist,3,Divorced,5,No,18,3,2,1,6,2,3,2,2,2,2
669,39,Yes,Travel_Rarely,Research & Development,6,3,Medical,4,70,3,1,Laboratory Technician,1,Married,7,Yes,21,4,4,0,8,2,1,2,2,2,2
670,27,No,Travel_Rarely,Research & Development,4,3,Life Sciences,2,76,3,1,Research Scientist,3,Single,1,No,19,3,3,0,1,2,3,1,1,0,0
671,34,No,Travel_Rarely,Research & Development,10,3,Life Sciences,2,83,3,1,Laboratory Technician,2,Divorced,1,No,14,3,2,2,1,3,3,1,0,1,0
672,42,No,Travel_Rarely,Sales,14,2,Medical,3,68,2,2,Sales Executive,3,Single,7,No,17,3,1,0,10,6,3,5,4,0,3
673,33,No,Travel_Rarely,Research & Development,1,4,Other,3,100,2,1,Research Scientist,1,Single,3,Yes,11,3,2,0,6,1,3,3,2,0,2
674,58,No,Travel_Rarely,Research & Development,5,3,Technical Degree,3,37,2,3,Healthcare Representative,2,Divorced,2,Yes,13,3,4,1,24,3,3,6,0,0,4
675,31,No,Travel_Rarely,Sales,7,4,Life Sciences,2,41,2,1,Sales Representative,3,Married,3,No,15,3,2,0,13,2,4,7,7,5,2
676,35,No,Travel_Rarely,Research & Development,21,1,Life Sciences,4,51,3,2,Healthcare Representative,4,Married,1,Yes,25,4,4,1,10,2,1,10,6,0,7
677,49,No,Travel_Rarely,Research & Development,8,2,Other,1,51,3,3,Laboratory Technician,2,Married,4,No,11,3,3,1,29,3,2,26,9,1,7
678,48,No,Travel_Rarely,Research & Development,20,4,Medical,4,51,3,1,Research Scientist,3,Married,4,No,17,3,1,2,13,2,2,0,0,0,0
679,31,No,Non-Travel,Sales,20,2,Marketing,4,45,3,2,Sales Executive,3,Married,1,No,13,3,4,1,9,2,2,9,8,0,0
680,36,No,Travel_Rarely,Research & Development,7,4,Other,2,65,3,1,Research Scientist,4,Single,2,No,18,3,3,0,8,6,3,6,2,0,1
681,38,No,Travel_Rarely,Research & Development,1,3,Technical Degree,4,80,3,3,Research Director,1,Married,1,No,13,3,2,1,15,3,3,15,12,5,11
682,32,No,Non-Travel,Research & Development,1,3,Life Sciences,3,70,2,1,Laboratory Technician,2,Married,6,No,20,4,3,0,5,3,3,3,0,0,2
683,25,Yes,Travel_Rarely,Sales,19,2,Marketing,3,36,2,1,Sales Representative,2,Married,1,Yes,18,3,3,3,1,2,3,1,0,0,0
684,40,No,Travel_Rarely,Sales,10,4,Marketing,1,67,2,3,Sales Executive,2,Divorced,2,No,12,3,2,1,11,2,2,1,0,0,0
685,26,No,Travel_Frequently,Sales,1,3,Medical,3,52,2,2,Sales Executive,1,Single,1,No,12,3,2,0,7,2,3,7,7,0,7
686,41,No,Travel_Rarely,Research & Development,6,3,Medical,4,59,3,1,Laboratory Technician,1,Single,2,Yes,13,3,3,0,20,3,3,18,13,2,17
687,36,No,Travel_Rarely,Research & Development,2,4,Medical,3,79,3,1,Laboratory Technician,3,Single,4,No,21,4,3,0,16,6,3,11,8,3,9
688,19,Yes,Travel_Rarely,Sales,21,3,Other,4,37,2,1,Sales Representative,2,Single,1,Yes,13,3,2,0,1,3,4,1,0,0,0
689,20,Yes,Travel_Rarely,Research & Development,4,3,Technical Degree,1,84,3,1,Laboratory Technician,1,Single,1,No,19,3,2,0,1,2,3,1,0,0,0
690,31,No,Travel_Rarely,Research & Development,12,3,Medical,4,41,3,2,Healthcare Representative,4,Married,0,Yes,11,3,3,2,10,2,1,9,7,8,5
691,40,No,Travel_Frequently,Research & Development,9,4,Medical,4,35,3,1,Research Scientist,2,Divorced,8,Yes,14,3,4,1,3,2,3,1,1,0,0
692,32,No,Travel_Rarely,Research & Development,3,4,Medical,3,93,3,2,Manufacturing Director,1,Married,1,No,12,3,3,1,8,2,4,8,7,6,3
693,36,Yes,Travel_Rarely,Sales,3,1,Life Sciences,3,51,2,3,Sales Executive,4,Married,1,Yes,11,3,1,1,16,6,3,16,7,3,7
694,33,No,Travel_Rarely,Research & Development,1,3,Life Sciences,2,42,2,2,Healthcare Representative,4,Single,0,No,14,3,1,0,6,3,3,5,0,1,4
695,37,Yes,Travel_Rarely,Sales,1,4,Life Sciences,1,46,2,3,Sales Executive,3,Married,5,No,11,3,3,0,17,2,1,14,1,11,7
696,45,No,Non-Travel,Research & Development,4,2,Life Sciences,3,57,3,2,Laboratory Technician,2,Married,1,No,12,3,2,0,9,5,2,9,7,0,8
697,29,No,Travel_Frequently,Sales,20,3,Technical Degree,3,84,3,1,Sales Representative,4,Married,1,No,15,3,2,1,3,5,3,3,1,0,2
698,35,No,Travel_Rarely,Sales,18,3,Medical,3,86,3,2,Sales Executive,3,Married,1,No,16,3,2,0,5,3,3,5,2,1,0
699,52,No,Travel_Rarely,Research & Development,1,2,Life Sciences,4,70,3,4,Manager,4,Married,2,No,15,3,2,1,26,2,2,9,8,7,8
700,58,Yes,Travel_Rarely,Research & Development,2,3,Technical Degree,4,51,3,1,Research Scientist,3,Single,4,No,24,4,1,0,7,4,3,1,0,0,0
701,53,No,Travel_Rarely,Sales,2,2,Medical,3,45,3,4,Manager,3,Divorced,6,No,13,3,3,1,22,3,4,17,13,15,2
702,30,No,Travel_Rarely,Sales,8,2,Other,3,62,3,3,Sales Executive,3,Divorced,5,No,11,3,1,1,10,2,4,8,4,7,7
703,38,No,Non-Travel,Sales,10,3,Technical Degree,3,85,3,2,Sales Executive,4,Single,1,Yes,13,3,2,0,6,1,3,5,3,1,3
704,35,No,Travel_Rarely,Sales,3,4,Life Sciences,4,92,3,3,Sales Executive,4,Divorced,6,No,13,3,2,1,12,2,3,10,9,0,8
705,39,No,Travel_Rarely,Sales,2,5,Life Sciences,1,41,4,3,Sales Executive,3,Single,0,No,18,3,4,0,9,3,3,8,7,0,7
706,40,Yes,Non-Travel,Sales,24,3,Life Sciences,2,100,4,4,Sales Executive,2,Single,4,Yes,16,3,4,0,22,2,2,1,0,0,0
707,47,No,Travel_Frequently,Research & Development,16,4,Medical,3,64,4,2,Manufacturing Director,3,Divorced,1,Yes,19,3,3,0,20,3,4,19,10,2,7
708,36,No,Non-Travel,Sales,8,4,Technical Degree,1,84,3,2,Sales Executive,4,Divorced,4,No,13,3,4,2,12,3,3,7,7,0,7
709,31,Yes,Non-Travel,Research & Development,9,2,Medical,3,46,2,1,Research Scientist,1,Single,0,Yes,22,4,1,0,4,0,3,3,2,1,2
710,33,No,Non-Travel,Sales,17,3,Life Sciences,4,38,3,4,Manager,3,Single,1,No,11,3,4,0,10,2,3,10,8,6,0
711,29,Yes,Travel_Rarely,Research & Development,10,3,Life Sciences,4,92,2,1,Research Scientist,1,Single,6,Yes,20,4,3,0,3,5,3,0,0,0,0
712,33,No,Travel_Rarely,Research & Development,13,1,Life Sciences,2,53,3,1,Research Scientist,4,Single,3,No,18,3,1,0,5,4,3,3,2,0,2
713,45,No,Travel_Rarely,Research & Development,1,4,Medical,4,91,3,1,Laboratory Technician,4,Divorced,3,No,14,3,4,2,8,2,3,5,3,0,2
714,50,No,Travel_Rarely,Research & Development,1,2,Medical,4,66,3,4,Research Director,4,Divorced,9,No,22,4,3,1,32,1,2,5,4,1,3
715,33,No,Travel_Frequently,Research & Development,1,4,Other,3,84,4,2,Healthcare Representative,2,Married,1,Yes,13,3,1,1,6,2,3,6,5,1,2
716,41,No,Travel_Frequently,Research & Development,9,3,Medical,1,64,3,5,Research Director,3,Divorced,2,No,17,3,2,1,21,2,4,18,16,0,11
717,27,No,Travel_Rarely,Research & Development,16,4,Technical Degree,3,37,3,1,Laboratory Technician,2,Married,9,No,14,3,2,1,4,2,3,2,2,2,2
718,45,No,Non-Travel,Research & Development,23,2,Life Sciences,4,42,3,2,Laboratory Technician,1,Married,1,Yes,15,3,3,1,9,2,3,9,8,0,8
719,47,No,Travel_Rarely,Sales,4,2,Life Sciences,4,83,3,2,Sales Executive,4,Single,1,Yes,17,3,3,0,9,0,3,9,0,0,7
720,30,Yes,Travel_Rarely,Research & Development,22,3,Life Sciences,1,48,3,1,Research Scientist,3,Married,4,Yes,11,3,2,0,7,2,3,5,2,0,1
721,50,No,Travel_Rarely,Research & Development,24,3,Life Sciences,4,95,3,4,Manufacturing Director,3,Married,3,Yes,18,3,4,1,22,2,3,12,11,1,5
722,38,No,Travel_Frequently,Research & Development,10,1,Medical,3,66,3,1,Research Scientist,3,Married,0,No,17,3,2,1,3,0,2,2,1,0,2
